category_num,product_id,user_num,num_photo,rating,date,num_helpful
177,6610618007,186,10,4,2024.05.18,5
178,7925774823,359,10,5,2024.05.14,1
179,7814150798,359,10,5,2024.05.08,3
170,14111627,686,5,5,2024.05.19,0
170,14111627,687,10,5,2024.05.18,0
170,14111627,688,10,5,2024.05.15,1
170,14111627,689,6,5,2024.05.13,2
170,14111627,690,11,5,2024.05.12,2
171,8037362301,686,10,5,2024.05.19,0
171,8037362301,691,7,5,2024.05.18,0
171,8037362301,692,8,5,2024.05.12,0
171,8037362301,9,10,5,2024.05.08,0
171,8037362301,693,7,5,2024.05.18,0
172,6190027840,686,0,5,2024.05.19,0
172,6190027840,627,10,5,2024.04.22,0
172,6190027840,694,2,5,2023.08.06,1
172,6190027840,695,1,5,2023.08.06,1
172,6190027840,696,1,5,2023.08.18,1
173,343419483,686,0,5,2024.05.19,0
173,343419483,697,3,5,2023.10.06,1
173,343419483,698,3,5,2023.11.24,0
173,343419483,699,3,5,2021.05.10,4
173,343419483,700,1,4,2020.11.20,6
173,343419483,701,3,5,2021.02.25,3
174,6628928416,687,9,5,2024.05.23,0
175,7638668653,687,10,5,2024.05.23,2
175,7638668653,702,3,5,2024.01.26,15
175,7638668653,703,0,5,2024.05.18,0
175,7638668653,704,3,5,2024.02.23,2
175,7638668653,705,0,5,2024.04.01,0
175,7638668653,706,2,5,2024.01.15,11
176,7510904116,687,10,5,2024.05.18,0
176,7510904116,707,3,5,2024.03.10,0
176,7510904116,708,3,5,2024.03.14,0
176,7510904116,709,0,5,2024.05.21,1
176,7510904116,710,1,5,2023.12.29,1
176,7510904116,710,1,5,2024.01.04,1
177,5490639891,688,10,5,2024.05.15,2
177,5490639891,711,10,5,2024.05.11,8
177,5490639891,712,10,5,2024.05.11,7
177,5490639891,713,7,3,2024.05.08,3
177,5490639891,714,5,5,2024.04.28,15
178,1125854,688,10,5,2024.05.15,0
178,1125854,683,10,5,2024.05.20,1
178,1125854,715,9,5,2024.05.19,5
178,1125854,716,10,5,2024.05.09,2
178,1125854,440,10,5,2024.05.07,4
179,1391190889,688,10,5,2024.05.15,3
179,1391190889,717,7,3,2022.09.28,0
179,1391190889,718,3,5,2021.08.08,9
179,1391190889,719,3,5,2022.08.19,0
179,1391190889,720,3,5,2021.07.25,6
179,1391190889,721,3,5,2021.07.26,5
180,7879285274,689,7,5,2024.05.23,0
180,7879285274,722,10,5,2024.05.23,0
180,7879285274,723,11,5,2024.05.23,3
180,7879285274,136,11,5,2024.04.27,10
180,7879285274,724,7,5,2024.04.22,0
180,7879285274,725,10,5,2024.04.22,1
181,5638409948,689,6,5,2024.05.23,0
181,5638409948,726,10,5,2024.04.25,11
181,5638409948,727,10,5,2024.02.18,44
181,5638409948,728,8,5,2024.03.21,8
181,5638409948,689,7,5,2023.09.11,16
181,5638409948,729,10,5,2023.05.30,18
182,7701996126,689,6,5,2024.05.22,0
183,6661092259,690,10,5,2024.05.19,2
184,7650476821,690,10,5,2024.05.19,2
185,7748196429,690,10,5,2024.05.19,3
186,7381446603,691,6,4,2024.05.20,0
186,7381446603,730,9,5,2024.05.19,1
186,7381446603,731,10,4,2024.05.07,17
186,7381446603,732,5,5,2024.05.10,4
186,7381446603,733,10,5,2024.05.03,18
186,7381446603,734,10,5,2024.05.22,1
187,130180913,691,3,5,2024.05.20,0
188,305534577,691,4,5,2024.05.20,0
188,305534577,735,7,5,2024.05.22,0
188,305534577,187,8,5,2024.05.07,8
188,305534577,736,10,5,2024.05.07,6
188,305534577,737,10,5,2024.04.19,7
188,305534577,738,10,5,2024.04.17,2
189,261164851,692,2,5,2024.05.12,0
190,7323260265,692,0,5,2024.05.12,0
191,261164888,692,2,5,2024.05.12,0
192,11506,9,9,5,2024.05.23,0
190,11523,739,10,5,2016.07.29,10
190,11523,740,5,5,2017.09.21,13
190,11523,741,3,5,2017.01.24,9
190,11523,742,0,4,2017.07.07,21
190,11523,741,3,5,2017.01.24,24
191,6854321599,739,9,5,2024.05.23,0
191,6854321599,743,10,5,2024.05.20,1
191,6854321599,329,10,5,2024.05.13,2
191,6854321599,744,10,5,2024.05.13,0
191,6854321599,613,10,5,2024.05.11,0
191,6854321599,183,9,5,2024.05.11,1
192,7447842898,739,8,5,2024.05.20,8
192,7447842898,745,9,5,2024.05.21,4
192,7447842898,746,8,5,2024.05.20,4
192,7447842898,747,11,5,2024.05.17,9
192,7447842898,748,10,5,2024.05.17,4
193,1074470755,739,10,5,2024.05.20,1
193,1074470755,749,11,5,2024.05.23,2
193,1074470755,750,10,5,2024.05.23,0
193,1074470755,751,10,5,2024.05.23,0
193,1074470755,562,10,5,2024.05.22,0
193,1074470755,752,10,5,2024.05.21,3
194,7043000937,740,1,5,2024.05.23,0
194,7043000937,36,10,5,2024.05.14,3
194,7043000937,753,5,5,2024.05.13,0
194,7043000937,754,10,5,2024.03.30,19
194,7043000937,755,10,5,2024.03.26,39
194,7043000937,756,10,5,2024.03.19,17
195,6716573295,740,2,5,2024.05.22,0
195,6716573295,757,10,5,2024.05.22,0
195,6716573295,758,10,5,2024.03.25,26
195,6716573295,759,10,5,2024.03.16,10
195,6716573295,29,9,5,2024.02.25,10
195,6716573295,29,8,5,2023.12.26,19
196,7487533628,741,0,1,2024.03.14,1
196,7487533628,760,10,4,2024.03.25,44
196,7487533628,761,10,5,2024.03.25,11
196,7487533628,762,10,5,2024.03.24,15
196,7487533628,763,10,5,2024.03.22,17
196,7487533628,764,10,5,2024.03.20,19
197,2304511736,741,1,5,2023.09.01,2
197,2304511736,765,10,5,2024.05.19,2
197,2304511736,245,11,5,2024.05.03,4
197,2304511736,766,10,4,2024.05.03,2
197,2304511736,767,6,5,2024.05.13,1
197,2304511736,768,10,5,2024.03.25,5
198,6840312773,742,0,1,2023.07.18,2
198,6840312773,769,10,5,2023.09.22,4
198,6840312773,770,5,5,2023.08.21,13
198,6840312773,771,8,5,2023.05.23,36
198,6840312773,772,4,5,2023.08.16,4
198,6840312773,773,5,5,2022.12.28,12
199,7673486,742,0,3,2019.10.13,0
199,7673486,774,9,5,2024.05.23,1
199,7673486,618,10,4,2024.05.07,1
199,7673486,378,5,5,2024.05.02,3
199,7673486,689,5,5,2024.04.24,1
199,7673486,775,5,4,2024.04.19,5
200,2220526,742,0,5,2019.07.11,0
200,2220526,776,2,5,2021.09.26,3
200,2220526,777,2,5,2020.05.24,3
200,2220526,778,0,5,2024.02.16,0
200,2220526,779,0,5,2020.05.09,3
200,2220526,780,0,1,2018.06.13,6
201,7143335963,741,1,5,2023.08.13,1
201,7143335963,781,10,5,2024.05.11,16
201,7143335963,782,10,5,2024.04.24,24
201,7143335963,783,10,5,2024.04.06,31
201,7143335963,784,10,5,2024.04.02,20
201,7143335963,785,7,5,2024.03.06,56
202,6256846619,741,0,5,2023.08.13,0
202,6256846619,786,8,5,2024.04.15,2
202,6256846619,787,8,4,2024.03.11,4
202,6256846619,788,5,5,2023.09.02,22
202,6256846619,669,10,5,2023.04.21,24
202,6256846619,789,5,5,2023.02.11,18
203,8048630144,741,0,5,2023.08.13,0
203,8048630144,790,0,1,2024.04.24,0
203,8048630144,791,1,1,2024.05.02,9
203,8048630144,792,0,1,2024.04.23,1
203,8048630144,793,1,1,2024.04.25,8
203,8048630144,794,0,1,2024.05.17,0
204,7400540482,743,10,5,2024.05.22,0
204,7400540482,795,10,5,2024.05.19,0
204,7400540482,796,5,4,2024.05.09,11
204,7400540482,797,7,5,2024.05.19,2
204,7400540482,798,10,5,2024.04.18,17
205,1152600601,743,10,5,2024.05.22,0
205,1152600601,799,5,5,2024.01.09,0
205,1152600601,800,5,3,2023.09.05,1
205,1152600601,801,5,5,2023.09.22,4
205,1152600601,802,4,3,2020.10.30,8
206,7243593301,743,10,5,2024.05.22,0
206,7243593301,375,10,5,2023.11.10,14
206,7243593301,803,5,5,2023.09.22,5
206,7243593301,804,5,5,2023.06.25,5
206,7243593301,805,10,5,2023.06.06,5
206,7243593301,806,10,5,2023.07.13,10
207,7750288017,329,10,5,2024.05.23,1
207,7750288017,807,10,4,2024.04.25,4
207,7750288017,808,10,4,2024.04.09,2
207,7750288017,809,10,5,2024.03.30,0
207,7750288017,810,6,5,2024.05.03,1
207,7750288017,811,7,5,2024.04.28,2
208,7188832765,329,10,5,2024.05.23,1
208,7188832765,812,10,5,2024.05.05,10
208,7188832765,813,10,5,2024.05.05,7
208,7188832765,814,10,4,2024.05.03,12
208,7188832765,815,10,5,2024.05.01,29
208,7188832765,247,10,5,2024.05.01,34
209,39505966,329,10,3,2024.05.22,3
209,39505966,816,0,5,2023.12.17,0
209,39505966,817,0,5,2019.05.01,1
209,39505966,818,0,5,2020.08.22,0
209,39505966,819,0,5,2016.07.09,3
209,39505966,820,0,5,2021.06.20,0
210,1771785217,744,10,5,2024.05.17,4
210,1771785217,1,10,5,2024.05.23,3
210,1771785217,821,5,5,2024.05.22,4
210,1771785217,255,10,5,2024.05.22,0
210,1771785217,822,6,5,2024.05.22,2
210,1771785217,448,10,5,2024.05.22,2
211,4760601434,744,10,5,2024.05.17,4
211,4760601434,529,10,5,2024.05.22,6
211,4760601434,823,10,5,2024.05.21,0
211,4760601434,824,8,4,2024.05.20,1
211,4760601434,825,10,5,2024.05.19,4
211,4760601434,28,10,5,2024.05.18,0
203,4805782002,744,10,5,2024.05.17,3
203,4805782002,370,10,5,2023.08.26,7
203,4805782002,826,10,5,2022.03.25,15
203,4805782002,826,8,5,2022.02.22,8
203,4805782002,827,10,5,2023.09.13,5
203,4805782002,827,10,5,2023.09.19,3
212,6072679675,613,10,4,2024.05.17,1
212,6072679675,828,4,5,2024.03.29,1
212,6072679675,829,3,5,2024.03.27,1
212,6072679675,830,0,5,2024.05.21,0
212,6072679675,831,3,4,2022.08.25,12
212,6072679675,832,0,5,2024.02.20,2
213,6072105636,613,10,5,2024.05.17,1
213,6072105636,833,10,5,2024.02.08,1
213,6072105636,834,5,4,2022.08.31,27
213,6072105636,835,11,5,2022.08.13,5
213,6072105636,836,10,5,2022.08.08,5
213,6072105636,837,6,5,2023.03.12,5
214,4876596066,613,10,5,2024.05.17,1
214,4876596066,838,10,5,2024.05.16,2
214,4876596066,839,6,5,2024.04.25,1
214,4876596066,840,8,5,2024.03.28,1
214,4876596066,666,10,3,2024.01.30,2
214,4876596066,330,10,5,2024.01.28,4
215,57628799,183,10,5,2024.05.18,0
216,6858666780,183,10,5,2024.05.18,0
217,7915127045,183,10,5,2024.05.14,13
218,5125076034,745,10,5,2024.05.23,0
218,5125076034,841,10,5,2024.05.21,0
218,5125076034,842,10,5,2024.05.17,2
218,5125076034,843,5,3,2024.05.15,0
219,1879471315,745,10,5,2024.05.23,0
220,6787614155,745,7,5,2024.05.23,0
220,6787614155,844,5,5,2024.04.17,0
220,6787614155,845,5,4,2024.03.10,3
220,6787614155,846,5,5,2023.01.19,11
220,6787614155,847,10,5,2024.04.24,2
220,6787614155,848,5,5,2023.11.01,6
221,2233944989,746,5,5,2024.05.20,0
221,2233944989,849,7,5,2024.05.23,0
221,2233944989,850,10,5,2024.05.23,3
221,2233944989,851,5,5,2024.05.20,4
221,2233944989,1,10,5,2024.05.20,1
222,6468693932,746,7,5,2024.05.20,1
222,6468693932,852,7,5,2024.05.20,0
222,6468693932,853,8,5,2024.05.20,1
222,6468693932,854,6,4,2024.05.17,2
222,6468693932,855,10,5,2024.05.17,1
223,1676858046,746,6,5,2024.05.16,2
223,1676858046,856,10,5,2024.05.22,1
223,1676858046,857,10,5,2024.05.18,5
223,1676858046,858,10,5,2024.05.18,1
223,1676858046,859,6,5,2024.05.16,7
224,7999793019,747,8,5,2024.05.24,0
224,7999793019,860,5,5,2024.05.23,0
224,7999793019,861,4,5,2024.05.22,0
224,7999793019,862,3,5,2024.05.09,0
224,7999793019,863,1,5,2024.05.08,3
224,7999793019,864,2,5,2024.05.10,1
225,130186041,747,9,5,2024.05.21,7
225,130186041,45,10,5,2024.05.09,120
225,130186041,865,10,5,2024.04.29,8
225,130186041,866,10,5,2024.04.19,18
225,130186041,867,7,5,2024.04.17,1
226,7581896899,747,5,5,2024.05.20,6
226,7581896899,868,5,4,2024.01.24,8
226,7581896899,869,5,5,2024.01.30,11
226,7581896899,870,4,5,2024.03.26,3
226,7581896899,871,8,5,2023.11.19,19
226,7581896899,872,5,4,2023.11.01,13
227,6553535329,748,9,5,2024.05.22,0
227,6553535329,641,10,5,2024.05.16,3
227,6553535329,873,9,5,2024.05.08,2
227,6553535329,874,7,5,2024.05.23,0
227,6553535329,442,10,5,2024.05.15,1
228,6159165514,748,9,5,2024.05.15,1
228,6159165514,875,6,5,2024.05.20,4
228,6159165514,876,10,5,2024.05.20,5
228,6159165514,877,10,4,2024.05.17,11
228,6159165514,878,7,4,2024.05.15,8
228,6159165514,879,8,5,2024.05.10,12
226,6041498941,748,10,5,2024.05.11,2
226,6041498941,880,10,5,2024.04.23,6
226,6041498941,881,6,5,2024.04.21,6
226,6041498941,882,10,4,2024.03.25,12
226,6041498941,883,10,5,2024.05.16,7
229,6546009305,749,10,5,2024.05.23,1
229,6546009305,41,10,5,2024.05.21,2
229,6546009305,884,5,5,2024.05.20,3
229,6546009305,805,6,5,2023.12.31,1
229,6546009305,885,3,5,2024.05.20,2
230,7525491587,749,10,5,2024.05.23,1
230,7525491587,886,9,5,2024.05.23,0
230,7525491587,887,8,5,2024.05.18,3
230,7525491587,45,10,5,2024.05.11,77
230,7525491587,888,7,5,2024.05.09,2
231,7510953309,749,10,5,2024.05.17,4
231,7510953309,889,10,5,2024.05.15,0
231,7510953309,890,6,5,2024.03.18,1
231,7510953309,891,10,5,2024.02.03,8
231,7510953309,892,10,5,2024.01.28,1
231,7510953309,893,10,5,2024.02.09,0
232,2119732,750,7,5,2024.05.23,0
232,2119732,894,10,3,2024.05.22,0
232,2119732,895,5,5,2024.05.18,0
232,2119732,255,10,5,2024.04.23,3
232,2119732,77,10,5,2024.04.23,5
233,4792356812,750,0,5,2024.05.23,0
233,4792356812,896,5,5,2024.05.23,4
233,4792356812,897,11,5,2024.05.20,1
233,4792356812,898,10,5,2024.05.16,1
233,4792356812,255,10,5,2024.05.15,1
234,7631129717,750,10,5,2024.05.21,1
234,7631129717,598,11,5,2024.05.20,4
234,7631129717,899,10,5,2023.06.04,56
234,7631129717,900,7,5,2022.07.20,70
234,7631129717,839,8,5,2022.06.11,44
234,7631129717,839,9,5,2022.07.14,14
235,7510807411,751,10,5,2024.05.22,0
235,7510807411,901,10,5,2024.05.20,2
235,7510807411,902,10,4,2024.05.19,4
235,7510807411,903,10,5,2024.05.17,0
235,7510807411,904,10,5,2024.05.12,0
236,5775125672,751,10,5,2024.05.21,0
236,5775125672,905,10,3,2024.03.26,9
236,5775125672,906,6,5,2023.09.14,16
236,5775125672,907,10,5,2022.09.10,38
236,5775125672,908,4,3,2022.10.03,28
237,6427547160,751,10,5,2024.05.20,8
237,6427547160,909,10,5,2024.05.20,3
237,6427547160,910,10,5,2024.05.18,5
237,6427547160,99,10,5,2024.05.18,5
237,6427547160,605,10,5,2024.05.15,8
238,5158167190,562,10,5,2024.05.22,3
238,5158167190,911,7,4,2024.05.17,27
238,5158167190,562,10,5,2024.05.14,12
238,5158167190,912,10,4,2024.05.13,10
238,5158167190,913,10,5,2024.05.13,13
218,1496015900,562,10,5,2024.05.22,4
218,1496015900,914,10,5,2023.11.01,2
218,1496015900,915,11,4,2023.09.15,2
218,1496015900,916,10,5,2023.03.03,2
218,1496015900,916,10,5,2023.02.14,2
218,1496015900,917,10,5,2022.12.15,1
239,156688977,752,10,5,2024.05.21,2
239,156688977,896,6,5,2024.05.23,4
239,156688977,918,10,5,2024.05.22,0
239,156688977,919,10,5,2024.05.18,6
239,156688977,920,10,5,2024.05.17,10
240,7038374731,752,10,5,2024.05.21,0
241,7967455108,752,10,5,2024.05.21,0
242,7961460706,36,10,5,2024.05.23,0
243,4874444452,36,10,5,2024.05.23,0
243,4874444452,921,5,5,2024.05.23,0
243,4874444452,922,10,5,2024.05.20,1
243,4874444452,923,10,5,2024.05.20,5
243,4874444452,533,11,5,2024.05.19,4
230,6848016456,36,10,5,2024.05.22,3
230,6848016456,924,7,5,2023.05.26,4
230,6848016456,925,6,5,2023.03.30,2
230,6848016456,926,1,5,2023.07.06,1
230,6848016456,927,3,5,2023.04.27,0
230,6848016456,928,1,4,2024.05.01,1
244,7757407956,753,6,5,2024.05.12,0
244,7450289495,753,5,5,2024.05.10,3
245,7117682043,754,9,5,2024.05.17,2
245,7117682043,929,9,5,2024.05.20,3
245,7117682043,930,7,5,2024.05.22,0
245,7117682043,622,8,5,2024.04.24,3
245,7117682043,931,10,5,2024.04.16,1
246,7159223330,754,10,5,2024.05.17,0
246,7159223330,932,5,5,2024.05.13,0
246,7159223330,754,10,5,2024.05.05,0
246,7159223330,754,10,5,2024.04.26,0
246,7699378509,754,10,5,2024.05.17,0
247,345546272,755,10,5,2024.05.23,0
248,7410786822,755,10,5,2024.05.20,2
248,7410786822,518,10,5,2024.05.04,5
248,7410786822,518,10,5,2024.05.04,3
248,7410786822,123,8,5,2024.04.19,2
248,7410786822,621,10,4,2024.05.08,3
249,7388310783,756,0,5,2024.05.21,0
249,7388310783,933,10,5,2024.04.27,1
249,7388310783,754,10,5,2024.04.20,1
249,7388310783,934,5,4,2024.03.22,1
249,7388310783,935,10,5,2024.03.19,4
249,7388310783,85,10,5,2024.03.13,2
250,7252110603,756,0,5,2024.05.21,0
250,7252110603,936,6,5,2024.05.09,3
250,7252110603,937,4,5,2024.05.06,0
250,7252110603,938,9,5,2024.02.07,3
250,7252110603,939,6,4,2024.02.09,2
250,7252110603,940,10,5,2023.08.13,4
251,102257030,756,0,5,2024.05.21,0
251,102257030,941,7,5,2024.05.22,1
251,102257030,942,10,5,2024.02.03,5
251,102257030,943,6,5,2023.10.20,23
251,102257030,944,10,5,2023.03.20,22
251,102257030,945,9,4,2022.06.10,25
252,6873151932,757,10,5,2024.05.22,0
252,6873151932,946,6,5,2024.04.03,4
252,6873151932,946,6,5,2024.02.22,5
252,6873151932,946,5,5,2023.11.03,7
252,6873151932,947,10,3,2017.03.06,74
253,2788452,757,10,5,2024.05.22,0
253,2788452,948,10,5,2024.05.23,0
253,2788452,949,10,5,2024.05.19,1
253,2788452,950,10,5,2024.05.22,0
253,2788452,951,10,5,2024.05.16,1
254,20212391,757,10,5,2024.05.22,1
255,7324770311,758,9,5,2024.05.19,3
255,7324770311,178,10,5,2024.05.20,2
255,7324770311,952,7,5,2024.05.16,5
255,7324770311,953,10,5,2024.05.15,2
255,7324770311,954,5,5,2024.05.16,2
256,6417471909,758,10,5,2024.05.19,2
257,5542635823,758,10,5,2024.05.19,1
257,5542635823,955,6,5,2024.04.17,3
257,5542635823,956,2,3,2024.05.13,0
257,5542635823,957,2,5,2024.05.13,3
257,5542635823,958,0,5,2024.05.20,0
258,319828154,759,3,5,2024.05.16,0
259,7679648178,759,3,5,2024.05.16,0
259,7679648178,959,10,5,2024.05.22,3
259,7679648178,960,10,5,2024.05.20,2
259,7679648178,961,10,5,2024.05.20,3
259,7679648178,962,10,5,2024.05.10,8
259,7679648178,963,10,5,2024.05.07,10
260,6557560797,759,10,3,2024.05.16,0
260,6557560797,964,8,5,2024.05.20,2
260,6557560797,965,10,5,2024.05.19,0
260,6557560797,569,10,5,2024.04.10,5
260,6557560797,966,7,5,2024.03.18,4
260,6557560797,967,8,5,2024.01.13,14
261,172859262,29,8,5,2024.05.24,0
261,172859262,77,10,5,2024.05.20,0
261,172859262,968,10,5,2024.05.22,0
261,172859262,969,10,5,2024.05.16,1
261,172859262,970,10,5,2024.05.09,8
261,172859262,971,10,5,2024.04.13,20
262,4792422670,29,8,5,2024.05.24,0
263,6233547048,29,10,5,2024.05.22,0
190,7235446479,29,10,5,2024.05.21,1
264,7292632031,29,10,5,2024.05.20,0
265,2346683373,760,0,2,2024.05.24,0
265,2346683373,972,0,5,2024.05.21,0
265,2346683373,973,10,5,2024.03.05,26
265,2346683373,974,10,5,2024.02.17,41
265,2346683373,975,10,5,2024.01.30,31
265,2346683373,976,10,5,2023.11.27,41
266,4522502387,760,0,3,2024.05.24,0
266,4522502387,977,9,5,2024.04.08,7
266,4522502387,978,10,4,2024.05.17,0
266,4522502387,979,7,5,2024.03.30,11
266,4522502387,980,8,5,2024.05.04,0
266,4522502387,981,6,5,2024.02.29,3
267,6516203027,761,2,5,2024.05.23,0
268,340667918,761,0,5,2024.05.23,0
269,7868236478,761,10,5,2024.05.20,0
270,7139699708,762,10,5,2024.05.23,0
270,7139699708,132,19,5,2024.05.20,36
270,7139699708,133,5,5,2024.05.06,11
270,7139699708,982,9,5,2024.05.05,6
270,7139699708,983,10,5,2024.05.03,6
271,8000353141,762,10,5,2024.05.21,0
272,7823483394,762,10,5,2024.05.21,1
272,7823483394,984,11,5,2024.05.17,0
272,7823483394,985,10,5,2024.03.04,0
272,7823483394,986,6,5,2024.03.04,0
272,7823483394,987,9,5,2024.05.18,0
273,2206863879,763,6,5,2024.05.22,0
273,2206863879,988,10,5,2024.05.18,3
273,2206863879,989,10,5,2024.05.08,0
273,2206863879,990,9,5,2024.04.03,14
273,2206863879,990,9,5,2024.04.02,10
273,2206863879,991,10,5,2024.04.29,3
274,6398546817,763,5,5,2024.05.20,1
275,4919554618,763,6,5,2024.05.19,0
192,7115433425,764,10,5,2024.05.20,3
276,1414288933,764,10,5,2024.05.01,5
277,1676813901,764,9,5,2024.04.21,3
277,1676813901,992,10,5,2024.05.23,0
277,1676813901,993,10,5,2024.05.18,8
277,1676813901,994,7,5,2024.05.17,3
277,1676813901,995,5,5,2024.05.13,4
277,1676813901,76,10,5,2024.05.07,8
278,309575111,765,10,5,2024.05.19,1
278,309575111,996,10,5,2024.05.14,1
278,309575111,996,10,5,2024.05.13,1
278,309575111,997,5,5,2024.05.13,1
278,309575111,998,10,5,2024.04.19,1
279,2127677516,765,10,5,2024.05.19,0
279,2127677516,999,8,5,2024.05.20,0
279,2127677516,765,10,5,2024.04.21,7
279,2127677516,1000,10,5,2024.04.13,4
279,2127677516,765,10,5,2024.04.07,8
280,840193,765,10,5,2024.05.19,2
280,840193,180,10,4,2024.05.21,2
280,840193,1001,7,5,2024.05.20,3
280,840193,1002,10,5,2024.05.19,3
280,840193,1003,10,5,2024.05.19,0
281,7243116623,245,2,5,2024.05.23,1
281,7243116623,1004,0,1,2023.04.28,12
281,7243116623,1005,0,1,2023.07.12,3
281,7243116623,1006,1,1,2023.04.30,4
281,7243116623,1007,0,1,2024.04.01,0
281,7243116623,1008,0,1,2023.09.22,2
282,6354913981,245,4,5,2024.05.23,1
261,7592030261,245,4,5,2024.05.23,1
261,7592030261,1009,10,5,2024.05.23,0
261,7592030261,112,10,5,2024.05.17,0
261,7592030261,1010,10,5,2024.05.15,1
261,7592030261,1011,10,5,2024.05.08,1
261,7592030261,1012,5,5,2024.04.30,2
283,7614932461,766,10,5,2024.05.20,0
284,6586372374,766,10,5,2024.05.20,1
284,6586372374,1013,6,5,2024.05.21,6
284,6586372374,1014,5,5,2024.05.20,3
284,6586372374,1015,8,5,2024.05.20,1
284,6586372374,1016,10,5,2024.05.20,1
284,6586372374,1017,10,5,2024.05.20,1
285,7615025847,766,10,5,2024.05.16,7
277,4354680540,767,3,3,2024.05.16,3
277,4354680540,1018,10,5,2024.04.04,6
277,4354680540,1019,7,5,2024.02.16,16
277,4354680540,601,10,5,2024.02.23,12
277,4354680540,1020,10,5,2023.11.22,14
277,4354680540,766,7,5,2024.02.20,6
286,7942397109,767,8,5,2024.05.12,1
197,5680259722,768,0,5,2024.05.23,0
280,7510801285,768,0,5,2024.05.23,0
280,7510801285,518,10,5,2024.04.23,6
280,7510801285,1021,10,5,2024.04.07,4
280,7510801285,1016,5,5,2024.04.03,0
280,7510801285,1022,5,5,2024.03.01,1
280,7510801285,1023,8,5,2023.10.08,1
287,7339607670,768,10,4,2024.05.14,3
194,6513949468,769,10,5,2024.05.12,1
194,6513949468,1024,5,5,2024.05.23,0
194,6513949468,1025,6,5,2024.05.06,5
194,6513949468,39,10,5,2024.04.24,17
194,6513949468,1026,5,5,2024.04.20,9
194,6513949468,865,10,5,2024.04.15,9
288,1439669696,770,4,4,2023.08.30,1
288,1439669696,1027,7,5,2024.05.16,1
288,1439669696,1028,5,5,2024.05.08,3
288,1439669696,1029,10,5,2023.10.30,27
288,1439669696,141,10,5,2023.10.25,20
288,1439669696,1030,8,5,2023.09.02,11
289,7732982222,770,10,5,2023.08.30,14
290,4868164,771,10,5,2024.05.21,0
291,7295558262,771,10,5,2024.05.20,2
292,7691827235,772,1,5,2024.03.24,3
269,4378385409,1031,6,5,2024.05.14,1
269,4378385409,1032,6,3,2021.11.18,630
269,4378385409,1033,9,5,2022.08.20,43
269,4378385409,1034,7,4,2022.04.01,87
269,4378385409,1035,5,5,2021.12.27,88
270,7038372074,1031,4,5,2024.05.22,0
270,7038372074,1036,10,5,2024.05.20,0
270,7038372074,177,10,5,2024.05.13,0
270,7038372074,898,10,5,2024.05.12,1
270,7038372074,1037,10,5,2024.05.06,2
270,7038372074,1038,10,5,2024.05.01,0
271,7852043118,1031,5,5,2024.05.19,0
271,7852043118,1039,6,5,2024.03.30,0
271,7852043118,1040,4,5,2024.03.06,4
271,7852043118,1041,3,5,2024.03.14,0
271,7852043118,1042,0,4,2024.03.14,0
271,7852043118,1043,0,5,2024.05.21,0
272,6236958800,1031,9,5,2024.05.18,0
272,6236958800,1044,10,5,2023.09.17,3
272,6236958800,1045,10,5,2023.05.21,11
272,6236958800,1046,10,5,2023.05.10,6
272,6236958800,45,10,5,2023.05.08,92
273,6790570989,1032,2,4,2022.10.31,4
274,4798353470,1032,1,3,2022.09.25,1
274,4798353470,1047,8,5,2021.01.31,31
274,4798353470,1048,0,5,2021.02.01,19
274,4798353470,1049,10,5,2021.01.30,8
274,4798353470,1050,2,1,2021.05.03,40
274,4798353470,1051,0,5,2023.08.03,0
275,5878352893,1033,0,5,2022.12.29,0
276,235638228,1033,0,5,2022.10.19,1
277,7872207393,1033,0,5,2022.09.06,1
273,7872215626,1052,0,5,2024.05.16,0
274,7185378864,1052,2,1,2024.01.31,0
274,7185378864,1053,7,4,2024.05.22,0
274,7185378864,1054,10,5,2024.04.23,4
274,7185378864,745,10,5,2024.04.15,6
274,7185378864,156,10,5,2024.03.07,17
274,7185378864,1055,10,5,2024.03.06,12
275,7821184961,1052,0,5,2023.11.14,0
275,7821184961,1056,0,4,2021.06.19,0
275,7821184961,1057,0,5,2021.04.03,0
275,7821184961,1058,0,5,2024.04.14,0
275,7821184961,1059,0,3,2024.03.11,0
275,7821184961,1060,0,5,2023.12.08,0
276,7473974297,1052,0,5,2023.08.26,0
276,7473974297,1061,0,5,2024.05.18,0
276,7473974297,1062,0,5,2023.11.30,0
277,7250917956,1053,3,5,2024.05.22,0
277,7250917956,1063,10,5,2024.05.14,19
277,7250917956,1064,10,5,2024.05.08,2
277,7250917956,80,10,5,2024.05.07,5
277,7250917956,1065,10,5,2024.05.06,3
277,7250917956,1064,10,5,2024.04.28,1
278,6000728463,1053,1,4,2024.05.22,0
278,6000728463,1066,9,5,2024.05.15,1
278,6000728463,245,5,5,2024.05.03,4
278,6000728463,1067,10,5,2024.04.25,5
278,6000728463,1068,10,5,2024.05.11,2
278,6000728463,245,8,5,2024.04.21,5
279,307273800,1053,4,4,2024.05.19,0
279,307273800,1053,10,5,2024.05.04,4
279,307273800,1069,10,5,2024.05.01,5
279,307273800,1070,10,5,2024.03.21,0
279,307273800,1071,7,5,2024.05.05,0
280,7335028388,1054,10,5,2024.05.24,0
280,7335028388,1072,5,5,2024.03.17,17
280,7335028388,1073,5,5,2024.03.08,7
280,7335028388,1074,10,5,2024.04.07,8
